created_at,id,id_string,hashtags,hashtag_count,favorited,favorite_count,retweeted,retweet_count,user_name,user_screen_name,user_id,user_id_string,user_friends_count,hashtag_list,stitchfix_boolean,stelladot_boolean
Fri Aug 04 07:52:21 +0000 2017,893379064454676480,893379064454676480,"[{'indices': [21, 31], 'text': 'StitchFix'}, {'indices': [40, 49], 'text': 'plussize'}, {'indices': [114, 122], 'text': 'fashion'}]",3,False,0,False,1,Southern Plus Mag,SouthernPlusMag,865807503854063616,865807503854063616,54,"StitchFix, plussize, fashion",True,False
Fri Aug 04 08:07:27 +0000 2017,893382863839776768,893382863839776768,"[{'indices': [81, 96], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 08:10:24 +0000 2017,893383603526258688,893383603526258688,"[{'indices': [81, 96], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 08:26:35 +0000 2017,893387676669358085,893387676669358085,"[{'indices': [104, 119], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 08:46:44 +0000 2017,893392748803436548,893392748803436548,"[{'indices': [65, 80], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 08:50:17 +0000 2017,893393640592158720,893393640592158720,"[{'indices': [65, 80], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 09:27:44 +0000 2017,893403067164577792,893403067164577792,"[{'indices': [99, 114], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 09:30:49 +0000 2017,893403841038823424,893403841038823424,"[{'indices': [99, 114], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 10:46:29 +0000 2017,893422883984343040,893422883984343040,"[{'indices': [89, 104], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 10:50:24 +0000 2017,893423870799216640,893423870799216640,"[{'indices': [89, 104], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 11:07:04 +0000 2017,893428063253483520,893428063253483520,"[{'indices': [90, 105], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 11:10:09 +0000 2017,893428839728197632,893428839728197632,"[{'indices': [90, 105], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 11:26:34 +0000 2017,893432972971577344,893432972971577344,"[{'indices': [73, 88], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 11:35:45 +0000 2017,893435282040782848,893435282040782848,"[{'indices': [73, 88], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 11:38:04 +0000 2017,893435868396097537,893435868396097537,"[{'indices': [29, 39], 'text': 'stelladot'}]",1,False,0,False,0,S&D Stylist Krystal,Kriszas,43338928,43338928,226,stelladot,False,False
Fri Aug 04 11:46:41 +0000 2017,893438034879938561,893438034879938561,"[{'indices': [67, 82], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 11:46:57 +0000 2017,893438100122341376,893438100122341376,"[{'indices': [67, 82], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 11:51:17 +0000 2017,893439191060594688,893439191060594688,"[{'indices': [26, 36], 'text': 'StitchFix'}, {'indices': [91, 105], 'text': 'FridayFeeling'}, {'indices': [106, 111], 'text': 'TGIF'}, {'indices': [112, 120], 'text': 'Fashion'}, {'indices': [121, 127], 'text': 'style'}, {'indices': [128, 133], 'text': 'moms'}, {'indices': [134, 139], 'text': 'love'}]",7,False,0,False,0,FragrantJewelsJZ,FragrantJewelsJ,740507054515703808,740507054515703808,1121,"StitchFix, FridayFeeling, TGIF, Fashion, style, moms, love",True,False
Fri Aug 04 12:02:53 +0000 2017,893442111063957504,893442111063957504,"[{'indices': [49, 59], 'text': 'HappyGlow'}, {'indices': [60, 75], 'text': 'stelladotstyle'}, {'indices': [76, 92], 'text': 'suttonstatement'}]",3,False,1,False,0,Mayra Portalatin,mayraportalatin,1096707938,1096707938,128,"HappyGlow, stelladotstyle, suttonstatement",False,True
Fri Aug 04 12:06:42 +0000 2017,893443072725581824,893443072725581824,"[{'indices': [64, 79], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 12:15:42 +0000 2017,893445335808397312,893445335808397312,"[{'indices': [64, 79], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 12:26:41 +0000 2017,893448103361228800,893448103361228800,"[{'indices': [105, 120], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 12:31:02 +0000 2017,893449197306994688,893449197306994688,"[{'indices': [33, 48], 'text': 'stelladotstyle'}, {'indices': [49, 67], 'text': 'pinksafetyglasses'}]",2,False,0,False,0,Nicole B. Paull,nicolebpaull,740333284761042945,740333284761042945,46,"stelladotstyle, pinksafetyglasses",False,True
Fri Aug 04 12:46:29 +0000 2017,893453084273278976,893453084273278976,"[{'indices': [103, 118], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 12:52:20 +0000 2017,893454555077369856,893454555077369856,"[{'indices': [100, 110], 'text': 'stitchfix'}, {'indices': [111, 115], 'text': 'IPO'}]",2,False,0,False,0,Capital,capitallabs,4916318955,4916318955,1074,"stitchfix, IPO",True,False
Fri Aug 04 12:55:44 +0000 2017,893455412573470720,893455412573470720,"[{'indices': [103, 118], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 13:07:04 +0000 2017,893458262649180160,893458262649180160,"[{'indices': [102, 117], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 13:20:12 +0000 2017,893461570155630593,893461570155630593,"[{'indices': [12, 22], 'text': 'StitchFix'}]",1,False,1,False,0,Rachel M,ramcquiston,88717740,88717740,77,StitchFix,True,False
Fri Aug 04 13:26:54 +0000 2017,893463254684626944,893463254684626944,"[{'indices': [102, 117], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 13:59:34 +0000 2017,893471476866621440,893471476866621440,"[{'indices': [49, 64], 'text': 'LimitedEdition'}, {'indices': [65, 75], 'text': 'stelladot'}, {'indices': [76, 91], 'text': 'stelladotstyle'}, {'indices': [92, 109], 'text': 'stelladotstylist'}]",4,False,1,False,0,herstorey,herstoreybyrona,281631523,281631523,172,"LimitedEdition, stelladot, stelladotstyle, stelladotstylist",False,True
Fri Aug 04 14:04:51 +0000 2017,893472804573556740,893472804573556740,"[{'indices': [73, 83], 'text': 'stelladot'}]",1,False,0,False,0,Angie Hurlburt,angiehurls,20964227,20964227,228,stelladot,False,False
Fri Aug 04 14:27:00 +0000 2017,893478379575545856,893478379575545856,"[{'indices': [94, 109], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 14:35:07 +0000 2017,893480424122351617,893480424122351617,"[{'indices': [11, 21], 'text': 'stitchfix'}, {'indices': [22, 31], 'text': 'unboxing'}, {'indices': [32, 46], 'text': 'unboxingvideo'}, {'indices': [47, 60], 'text': 'skiesareblue'}, {'indices': [61, 70], 'text': 'chothing'}, {'indices': [71, 83], 'text': 'newyoutuber'}, {'indices': [84, 93], 'text': 'youtuber'}]",7,False,0,False,0,Jessica McNeal,jessicamcneal84,2314792836,2314792836,79,"stitchfix, unboxing, unboxingvideo, skiesareblue, chothing, newyoutuber, youtuber",True,False
Fri Aug 04 14:35:38 +0000 2017,893480550853472257,893480550853472257,"[{'indices': [94, 109], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 14:46:36 +0000 2017,893483311326220288,893483311326220288,"[{'indices': [75, 90], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 14:55:14 +0000 2017,893485485959651329,893485485959651329,"[{'indices': [75, 90], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 15:06:29 +0000 2017,893488314740752389,893488314740752389,"[{'indices': [69, 84], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 15:16:05 +0000 2017,893490733495308288,893490733495308288,"[{'indices': [69, 84], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 15:39:34 +0000 2017,893496640174206976,893496640174206976,"[{'indices': [0, 13], 'text': 'matchymatchy'}, {'indices': [39, 53], 'text': 'styledbynancy'}, {'indices': [54, 59], 'text': 'ootd'}, {'indices': [60, 66], 'text': 'sdjoy'}, {'indices': [67, 77], 'text': 'stelladot'}, {'indices': [78, 85], 'text': 'icovet'}]",6,False,0,False,0,Nancy Healey,nancyhealey,29546548,29546548,161,"matchymatchy, styledbynancy, ootd, sdjoy, stelladot, icovet",False,False
Fri Aug 04 15:47:10 +0000 2017,893498555729686529,893498555729686529,"[{'indices': [78, 93], 'text': 'stelladotstyle'}, {'indices': [94, 101], 'text': 'Classy'}, {'indices': [102, 107], 'text': 'Chic'}]",3,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,"stelladotstyle, Classy, Chic",False,True
Fri Aug 04 15:55:27 +0000 2017,893500637576658944,893500637576658944,"[{'indices': [78, 93], 'text': 'stelladotstyle'}, {'indices': [94, 101], 'text': 'Classy'}, {'indices': [102, 107], 'text': 'Chic'}]",3,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,"stelladotstyle, Classy, Chic",False,True
Fri Aug 04 16:07:43 +0000 2017,893503727918886912,893503727918886912,"[{'indices': [86, 101], 'text': 'stelladotstyle'}, {'indices': [102, 109], 'text': 'Classy'}, {'indices': [110, 115], 'text': 'Chic'}]",3,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,"stelladotstyle, Classy, Chic",False,True
Fri Aug 04 16:16:07 +0000 2017,893505839356665856,893505839356665856,"[{'indices': [86, 101], 'text': 'stelladotstyle'}, {'indices': [102, 109], 'text': 'Classy'}, {'indices': [110, 115], 'text': 'Chic'}]",3,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,"stelladotstyle, Classy, Chic",False,True
Fri Aug 04 16:26:31 +0000 2017,893508459295113222,893508459295113222,"[{'indices': [87, 102], 'text': 'stelladotstyle'}, {'indices': [103, 110], 'text': 'Classy'}, {'indices': [111, 116], 'text': 'Chic'}]",3,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,"stelladotstyle, Classy, Chic",False,True
Fri Aug 04 16:31:00 +0000 2017,893509586216529921,893509586216529921,"[{'indices': [87, 102], 'text': 'stelladotstyle'}, {'indices': [103, 110], 'text': 'Classy'}, {'indices': [111, 116], 'text': 'Chic'}]",3,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,"stelladotstyle, Classy, Chic",False,True
Fri Aug 04 16:46:45 +0000 2017,893513549582151680,893513549582151680,"[{'indices': [71, 86], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 16:55:37 +0000 2017,893515779823595520,893515779823595520,"[{'indices': [71, 86], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 17:06:26 +0000 2017,893518500890898433,893518500890898433,"[{'indices': [56, 71], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 17:10:13 +0000 2017,893519453262139392,893519453262139392,"[{'indices': [56, 71], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 17:27:29 +0000 2017,893523798863032320,893523798863032320,"[{'indices': [80, 95], 'text': 'StellaDotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,StellaDotstyle,False,True
Fri Aug 04 17:35:15 +0000 2017,893525755887579136,893525755887579136,"[{'indices': [80, 95], 'text': 'StellaDotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,StellaDotstyle,False,True
Fri Aug 04 17:46:20 +0000 2017,893528544139247617,893528544139247617,"[{'indices': [72, 87], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 17:50:11 +0000 2017,893529511115059204,893529511115059204,"[{'indices': [72, 87], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 18:00:30 +0000 2017,893532109947760640,893532109947760640,"[{'indices': [103, 113], 'text': 'StitchFix'}]",1,False,1,False,1,Tara,flavfashandfun,757703029143601152,757703029143601152,643,StitchFix,True,False
Fri Aug 04 18:03:43 +0000 2017,893532920673075200,893532920673075200,"[{'indices': [123, 133], 'text': 'StitchFix'}]",1,False,0,False,1,Jessica,advcavemom,17429376,17429376,5171,StitchFix,True,False
Fri Aug 04 18:07:56 +0000 2017,893533979642560512,893533979642560512,"[{'indices': [75, 90], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 18:10:09 +0000 2017,893534535832522752,893534535832522752,"[{'indices': [75, 90], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 18:10:31 +0000 2017,893534631143903232,893534631143903232,"[{'indices': [10, 20], 'text': 'stelladot'}]",1,False,0,False,0,Katgarzia,katgarzia,310100474,310100474,390,stelladot,False,False
Fri Aug 04 18:14:17 +0000 2017,893535576007348224,893535576007348224,"[{'indices': [0, 12], 'text': 'endlessbday'}, {'indices': [59, 69], 'text': 'stelladot'}]",2,False,1,False,0,Hazel Gaudet,GaudetHazel,490286303,490286303,478,"endlessbday, stelladot",False,False
Fri Aug 04 18:15:17 +0000 2017,893535828840001543,893535828840001543,"[{'indices': [56, 71], 'text': 'stelladotstyle'}]",1,False,2,False,0,Tara O'Connor,TaraDollOConnor,20623847,20623847,2131,stelladotstyle,False,True
Fri Aug 04 18:27:10 +0000 2017,893538821077221376,893538821077221376,"[{'indices': [73, 88], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 18:29:09 +0000 2017,893539319465394176,893539319465394176,"[{'indices': [33, 43], 'text': 'stelladot'}, {'indices': [44, 49], 'text': 'tops'}]",2,False,0,False,0,S&D Stylist Krystal,Kriszas,43338928,43338928,226,"stelladot, tops",False,False
Fri Aug 04 18:30:37 +0000 2017,893539690141306880,893539690141306880,"[{'indices': [73, 88], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 18:46:42 +0000 2017,893543736948469760,893543736948469760,"[{'indices': [71, 86], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 18:50:33 +0000 2017,893544706403184641,893544706403184641,"[{'indices': [71, 86], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 18:52:32 +0000 2017,893545205789601793,893545205789601793,"[{'indices': [91, 101], 'text': 'stelladot'}, {'indices': [102, 108], 'text': 'sdjoy'}, {'indices': [109, 113], 'text': 'yes'}]",3,False,0,False,0,Dianne Jimenez,DDJ3131,224477511,224477511,235,"stelladot, sdjoy, yes",False,False
Fri Aug 04 19:06:38 +0000 2017,893548750127476736,893548750127476736,"[{'indices': [64, 74], 'text': 'stelladot'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladot,False,False
Fri Aug 04 19:10:07 +0000 2017,893549628045627393,893549628045627393,[],0,False,0,False,0,JoAnn Crohn,awhimsiclelife,56539584,56539584,2297,,False,False
Fri Aug 04 19:10:19 +0000 2017,893549678436003840,893549678436003840,"[{'indices': [64, 74], 'text': 'stelladot'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladot,False,False
Fri Aug 04 19:15:40 +0000 2017,893551024174247937,893551024174247937,"[{'indices': [17, 24], 'text': 'selfie'}, {'indices': [25, 40], 'text': 'stelladotstyle'}, {'indices': [41, 60], 'text': 'chandelierearrings'}]",3,False,0,False,0,jean compton,jeunesse1,89259206,89259206,1997,"selfie, stelladotstyle, chandelierearrings",False,True
Fri Aug 04 19:26:35 +0000 2017,893553773599223808,893553773599223808,"[{'indices': [80, 95], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 19:30:29 +0000 2017,893554752453312512,893554752453312512,"[{'indices': [80, 95], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 19:47:38 +0000 2017,893559072104087552,893559072104087552,"[{'indices': [69, 84], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 19:50:13 +0000 2017,893559722237931524,893559722237931524,"[{'indices': [69, 84], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 19:54:08 +0000 2017,893560706527891458,893560706527891458,"[{'indices': [64, 87], 'text': 'subscriptionboxreviews'}, {'indices': [88, 100], 'text': 'entertowin2'}, {'indices': [101, 111], 'text': 'stitchfix'}]",3,False,0,False,0,Jessi Living Lovely,JessiLivingLove,2555690636,2555690636,2101,"subscriptionboxreviews, entertowin2, stitchfix",True,False
Fri Aug 04 20:06:36 +0000 2017,893563842957123585,893563842957123585,"[{'indices': [65, 80], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 20:10:23 +0000 2017,893564794237845504,893564794237845504,"[{'indices': [65, 80], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 20:25:11 +0000 2017,893568520348286976,893568520348286976,"[{'indices': [23, 34], 'text': 'wearNshare'}, {'indices': [35, 50], 'text': 'stelladotstyle'}, {'indices': [51, 57], 'text': 'SDJOY'}, {'indices': [58, 75], 'text': 'stelladotstylist'}]",4,False,0,False,0,Dianne Jimenez,DDJ3131,224477511,224477511,235,"wearNshare, stelladotstyle, SDJOY, stelladotstylist",False,True
Fri Aug 04 20:26:36 +0000 2017,893568878181330944,893568878181330944,"[{'indices': [65, 80], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 20:30:42 +0000 2017,893569907731910656,893569907731910656,"[{'indices': [65, 80], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 20:46:36 +0000 2017,893573907663466496,893573907663466496,"[{'indices': [69, 84], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 20:50:27 +0000 2017,893574877936005122,893574877936005122,"[{'indices': [69, 84], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 21:00:27 +0000 2017,893577394669461504,893577394669461504,"[{'indices': [0, 10], 'text': 'StitchFix'}, {'indices': [12, 22], 'text': 'TrunkClub'}, {'indices': [27, 34], 'text': 'LeTote'}, {'indices': [103, 110], 'text': 'retail'}, {'indices': [111, 121], 'text': 'ecommerce'}, {'indices': [122, 138], 'text': 'directmarketing'}]",6,False,0,False,0,Belardi/Ostroy,BelardiOstroy,507779388,507779388,163,"StitchFix, TrunkClub, LeTote, retail, ecommerce, directmarketing",True,False
Fri Aug 04 21:06:22 +0000 2017,893578884922437632,893578884922437632,"[{'indices': [55, 70], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 21:10:07 +0000 2017,893579828292718592,893579828292718592,"[{'indices': [55, 70], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 21:14:43 +0000 2017,893580984238657537,893580984238657537,"[{'indices': [51, 66], 'text': 'stelladotstyle'}, {'indices': [67, 75], 'text': 'getaway'}, {'indices': [76, 87], 'text': 'getawaybag'}]",3,False,0,False,0,Maria Morris,mariasangria99,40909256,40909256,952,"stelladotstyle, getaway, getawaybag",False,True
Fri Aug 04 21:26:41 +0000 2017,893583998315790336,893583998315790336,"[{'indices': [58, 73], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 21:30:51 +0000 2017,893585044085903362,893585044085903362,"[{'indices': [58, 73], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 21:47:04 +0000 2017,893589125177253889,893589125177253889,"[{'indices': [68, 83], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 21:50:37 +0000 2017,893590020824715264,893590020824715264,"[{'indices': [68, 83], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 22:07:09 +0000 2017,893594182165680128,893594182165680128,"[{'indices': [73, 88], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 22:10:10 +0000 2017,893594937807314948,893594937807314948,"[{'indices': [73, 88], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 22:25:29 +0000 2017,893598793362427904,893598793362427904,"[{'indices': [99, 109], 'text': 'StellaDot'}]",1,False,0,False,1,Treasurotica,treasurotica,3149418511,3149418511,1541,StellaDot,False,False
Fri Aug 04 22:26:38 +0000 2017,893599085525184516,893599085525184516,"[{'indices': [54, 69], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 22:31:09 +0000 2017,893600220109430786,893600220109430786,"[{'indices': [54, 69], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 22:46:36 +0000 2017,893604106471788546,893604106471788546,"[{'indices': [77, 92], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4728,stelladotstyle,False,True
Fri Aug 04 22:50:24 +0000 2017,893605066774597632,893605066774597632,"[{'indices': [77, 92], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Aug 04 22:54:33 +0000 2017,893606110917275648,893606110917275648,"[{'indices': [25, 35], 'text': 'StitchFix'}, {'indices': [59, 62], 'text': 'ad'}]",2,False,1,False,1,LeahSay's Views,LeahSaysViews,124653526,124653526,17084,"StitchFix, ad",True,False
Fri Aug 04 22:59:16 +0000 2017,893607294604365825,893607294604365825,"[{'indices': [44, 54], 'text': 'StitchFix'}, {'indices': [78, 81], 'text': 'ad'}]",2,False,0,False,1,Ducks 'n a Row,SineaPies,135499482,135499482,7159,"StitchFix, ad",True,False
Fri Aug 04 23:02:46 +0000 2017,893608178008678400,893608178008678400,"[{'indices': [58, 68], 'text': 'StitchFix'}]",1,False,1,False,0,LeahSay's Views,LeahSaysViews,124653526,124653526,17084,StitchFix,True,False
